EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,forward_10_eval_rewards,forward_5_eval_rewards,forward_6_eval_rewards,forward_7_eval_rewards,forward_8_eval_rewards,forward_9_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,alpha_2_Mean,alpha_2_Std,alpha_2_Max,alpha_2_Min,alpha_3_Mean,alpha_3_Std,alpha_3_Max,alpha_3_Min,alpha_4_Mean,alpha_4_Std,alpha_4_Max,alpha_4_Min,alpha_5_Mean,alpha_5_Std,alpha_5_Max,alpha_5_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_prob_2_Mean,log_prob_2_Std,log_prob_2_Max,log_prob_2_Min,log_prob_3_Mean,log_prob_3_Std,log_prob_3_Max,log_prob_3_Min,log_prob_4_Mean,log_prob_4_Std,log_prob_4_Max,log_prob_4_Min,log_prob_5_Mean,log_prob_5_Std,log_prob_5_Max,log_prob_5_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
203,464.20007824897766,256800,-2318.61164,-3631.32840,-4.26863,0.12357,9.88336,454.19309,-3895.24656,-1158.32519,-1729.67871,-1954.84689,-2347.70920,-3051.34841,-4.86421,0.10249,-4.58471,-5.10722,0.04855,0.00035,0.04914,0.04809,0.05380,0.00023,0.05426,0.05355,0.05745,0.00044,0.05811,0.05673,0.06192,0.00064,0.06295,0.06107,0.06526,0.00029,0.06585,0.06489,0.07868,0.00010,0.07887,0.07851,0.17377,0.39382,1.06305,-0.85603,376.71762,2.66008,384.26355,369.48709,4.29305,2.77908,25.64551,2.54245,4.21985,2.43111,24.39928,2.56156,5.15932,2.44488,14.72058,1.94895,3847.73846,1233.24666,10454.93262,1039.97717,3867.37196,1232.07598,11673.74414,1108.56250,-1.18555,0.01742,-1.13505,-1.22491,0.49507,0.00589,0.50875,0.48201,0.14390,0.13350,0.61191,-0.14222,-3.14807,0.08547,-2.96447,-3.37581,6.06596,0.20539,6.58739,5.51570,6.03794,0.21569,6.60453,5.27596,6.08961,0.21909,6.66995,5.45448,6.11975,0.23739,6.65485,5.49391,6.04540,0.23889,6.57328,5.44472,6.00728,0.23618,6.64719,5.43219,6.06099,0.14078,6.37723,5.69228,3.42483,0.09952,3.73478,3.18496,25.14294,5.07131,39.91616,16.30563,-6.08109,1.46256,-2.87816,-13.10772,0.03528,0.04064,0.16457,-0.08174,1.31752,0.01725,1.36568,1.27303,4.11968,0.53031,5.74328,3.38121,-4.31489,0.53782,-3.27699,-5.80405
204,466.17964267730713,258000,-2254.27689,-3622.83670,-2.65152,0.16270,9.92342,456.03846,-3864.84220,-1043.86515,-1652.00685,-1954.90828,-2309.09664,-2979.95240,-4.86104,0.10604,-4.60594,-5.16600,0.04871,0.00012,0.04907,0.04855,0.05377,0.00023,0.05413,0.05347,0.05791,0.00007,0.05803,0.05770,0.06279,0.00006,0.06293,0.06267,0.06568,0.00015,0.06590,0.06538,0.07815,0.00037,0.07880,0.07767,-0.07470,0.40899,0.77903,-1.35468,376.63300,2.68142,383.27914,370.91409,4.77500,2.31847,16.99651,2.26554,5.23182,3.00914,19.75696,2.54579,5.33659,2.85642,23.14039,1.83529,4004.96544,1521.43313,11645.13574,1043.71130,4150.53449,1787.41447,10600.55176,1007.33533,-1.17935,0.01461,-1.14438,-1.22749,0.49175,0.00507,0.50640,0.48098,0.17108,0.15734,0.66966,-0.13728,-3.13708,0.08124,-2.91024,-3.38290,5.97007,0.18879,6.69347,5.56863,5.96709,0.22265,6.61269,5.43802,5.96855,0.23653,6.54678,5.29278,5.99663,0.24733,6.72356,5.39482,5.99412,0.27307,6.62467,5.17115,5.94219,0.25860,6.83632,5.26932,5.97311,0.14686,6.28128,5.50704,3.42809,0.09331,3.67435,3.10914,25.13780,4.74100,40.15092,16.83934,-6.25426,1.40246,-3.52469,-11.67216,0.03725,0.02582,0.12771,-0.01432,1.31139,0.01763,1.34541,1.25821,4.19527,0.56121,6.19551,3.25560,-4.30294,0.54378,-3.38660,-5.90720
205,471.90380930900574,259200,-2089.86549,-3549.60692,-1.27243,0.00340,10.60403,461.29632,-4063.45935,-1128.46957,-1738.24430,-1881.17377,-2163.42102,-2964.00997,-4.84443,0.10874,-4.55774,-5.16766,0.04863,0.00010,0.04878,0.04846,0.05368,0.00009,0.05383,0.05352,0.05698,0.00036,0.05769,0.05661,0.06234,0.00030,0.06292,0.06185,0.06525,0.00020,0.06578,0.06501,0.07745,0.00021,0.07781,0.07714,-0.09435,0.42002,0.82566,-1.32483,376.21162,2.65542,383.42917,370.07437,4.52773,2.16665,14.08191,2.56336,6.39160,4.91147,42.95162,2.37484,5.40810,2.86872,18.44704,1.62745,3790.92969,959.67442,7157.01514,1169.43811,4503.21317,1961.00035,14134.14453,849.14282,-1.18558,0.01557,-1.14388,-1.22077,0.49031,0.00626,0.50710,0.47490,0.12913,0.15449,0.79778,-0.11388,-3.13446,0.08370,-2.93249,-3.38656,6.00504,0.20509,6.56764,5.47156,6.00546,0.21397,6.58328,5.42012,5.93092,0.24697,6.53732,5.01167,5.92898,0.24385,6.69544,5.08996,5.95276,0.24473,6.55326,5.20712,5.97105,0.26931,6.55367,5.13080,5.96570,0.15010,6.28799,5.51985,3.40537,0.08630,3.62791,3.20138,24.56612,4.46930,40.69151,17.17813,-6.26786,1.68447,-3.64780,-13.45934,0.04083,0.03087,0.14407,-0.05229,1.30579,0.01616,1.34293,1.26749,4.09787,0.48621,6.20504,3.26850,-4.14047,0.45977,-3.34078,-5.55256
206,470.0523200035095,260400,-2352.80582,-3579.90044,-1.38228,0.06337,10.15251,459.77190,-3856.76140,-1140.61748,-1674.86263,-1807.31548,-2086.07062,-3068.24744,-4.83862,0.10090,-4.57331,-5.17443,0.04845,0.00017,0.04877,0.04814,0.05403,0.00020,0.05437,0.05372,0.05680,0.00011,0.05692,0.05660,0.06194,0.00015,0.06221,0.06170,0.06514,0.00022,0.06550,0.06487,0.07753,0.00035,0.07812,0.07706,0.04131,0.41151,1.17183,-1.12192,376.03944,2.68700,384.24646,369.55267,5.25976,2.79461,14.49597,2.05423,3.73804,0.98397,8.36523,2.53717,5.11039,3.05064,24.44530,1.76549,4248.86799,1693.55759,11015.30078,1156.77332,3522.52744,975.29668,5970.91699,902.24237,-1.18049,0.01519,-1.13689,-1.21706,0.48879,0.00610,0.50300,0.47312,0.12591,0.13404,0.66839,-0.10838,-3.14305,0.09728,-2.95411,-3.47248,5.95861,0.18812,6.43051,5.43126,6.03689,0.21995,6.60995,5.12952,6.01605,0.21986,6.83331,5.42548,6.02005,0.25360,6.95766,5.07373,6.02324,0.24474,6.63238,5.23394,6.03900,0.25709,6.66044,5.31416,6.01564,0.14743,6.42019,5.59840,3.43642,0.10598,3.80905,3.19209,24.61143,4.59566,42.48339,16.47402,-6.25173,1.56531,-3.40186,-12.68452,0.03709,0.02786,0.11691,-0.04420,1.31558,0.01796,1.35575,1.26598,4.14511,0.53801,6.09651,3.16598,-4.19618,0.47340,-3.33203,-5.82059
207,462.54643845558167,261600,-2404.48333,-3450.09819,-3.22582,0.00335,10.08020,452.46284,-3806.90562,-1131.84238,-1748.65070,-2002.52817,-2418.15431,-3063.81035,-4.83027,0.10661,-4.52977,-5.07651,0.04794,0.00010,0.04813,0.04777,0.05439,0.00008,0.05455,0.05427,0.05700,0.00010,0.05714,0.05679,0.06249,0.00017,0.06269,0.06213,0.06536,0.00013,0.06568,0.06521,0.07804,0.00015,0.07833,0.07784,0.02889,0.38305,1.21478,-1.09190,375.87034,2.83173,383.71442,368.76984,5.83187,4.55408,37.68358,2.31273,5.51922,2.50176,16.08309,2.43166,5.07615,2.86553,19.05465,1.59341,4192.20584,1928.62947,12611.82812,692.69159,3769.54651,1234.05175,7522.89062,898.93463,-1.17851,0.01567,-1.12572,-1.21570,0.49364,0.00742,0.51323,0.47031,0.18305,0.15980,0.67931,-0.06854,-3.16457,0.10042,-2.96557,-3.51295,5.97542,0.19601,6.54045,5.56572,5.99695,0.19369,6.59429,5.51875,6.01563,0.20579,6.71226,5.49403,6.03153,0.24303,6.64857,5.37149,6.02329,0.24076,6.77004,5.47166,6.02380,0.24539,6.70466,5.38102,6.01110,0.13722,6.43464,5.60398,3.43635,0.09881,3.65694,3.21818,24.89565,4.48477,43.31266,17.31131,-6.35268,1.68116,-3.51670,-15.44821,0.03599,0.03177,0.14275,-0.03227,1.31553,0.01816,1.35753,1.27596,4.21315,0.54443,6.23403,3.30447,-4.48524,0.63852,-3.29493,-6.73205
208,461.54359459877014,262800,-2302.11584,-3520.56670,-1.87817,0.08369,10.05145,451.40840,-4079.49428,-1110.93769,-1596.76647,-1849.77274,-2164.53627,-2986.50741,-4.80747,0.11135,-4.55315,-5.12072,0.04764,0.00007,0.04778,0.04754,0.05356,0.00032,0.05428,0.05316,0.05752,0.00026,0.05813,0.05704,0.06249,0.00012,0.06281,0.06228,0.06601,0.00022,0.06639,0.06568,0.07894,0.00045,0.07982,0.07830,0.06395,0.39303,1.36985,-0.78395,375.20491,2.71227,382.16623,368.74261,4.00829,1.99138,17.51775,2.27269,4.12299,1.56797,14.08800,2.41213,5.07219,2.67958,22.15720,1.94926,3558.31367,1118.17810,7301.76367,1013.53296,3640.12556,1004.03977,6356.05420,1347.00146,-1.18486,0.01718,-1.13780,-1.23612,0.49310,0.00545,0.50847,0.47511,0.12465,0.14255,0.90618,-0.13138,-3.18388,0.08721,-2.94855,-3.43867,6.00058,0.17861,6.82708,5.59073,5.92675,0.22014,6.49158,5.38821,6.07648,0.23924,6.71453,5.56158,6.01968,0.21806,6.56176,5.46823,6.04349,0.24692,6.58316,5.33015,6.08064,0.23955,6.63575,5.48206,6.02460,0.14060,6.48999,5.72117,3.42952,0.08112,3.72170,3.18172,24.51163,4.27457,40.84993,16.77784,-6.30356,1.54648,-3.02168,-11.87150,0.03555,0.02682,0.10271,-0.02155,1.31416,0.01550,1.36871,1.27493,4.20721,0.56742,6.13617,3.34792,-4.33358,0.60575,-3.29171,-6.32624
209,457.01099252700806,264000,-2425.85868,-3673.03894,-1.72133,0.10975,10.10343,446.79776,-3857.80611,-1206.92100,-1699.43791,-1935.75184,-2232.42204,-2984.77223,-4.80896,0.11290,-4.49958,-5.10849,0.04807,0.00018,0.04827,0.04772,0.05326,0.00016,0.05351,0.05295,0.05857,0.00021,0.05884,0.05813,0.06327,0.00024,0.06361,0.06282,0.06675,0.00023,0.06701,0.06637,0.08001,0.00016,0.08032,0.07973,0.03777,0.38486,0.96751,-0.88398,374.86974,2.86669,381.61899,367.01993,4.02468,1.57607,10.53815,2.21335,3.85337,1.30964,9.46862,2.33271,5.88893,4.02539,37.94287,1.58354,3791.13445,1052.07226,8284.36133,1163.50330,3736.57875,1115.35927,9315.49609,1438.90417,-1.17967,0.01290,-1.15176,-1.22494,0.49420,0.00529,0.50831,0.48134,0.14229,0.14517,0.73404,-0.10067,-3.15498,0.08918,-2.96591,-3.48870,6.03207,0.18377,6.42482,5.45566,5.99061,0.21628,6.70971,5.44731,6.02320,0.22739,6.51269,5.23887,6.02231,0.23985,6.64209,5.42197,6.02221,0.25400,6.76392,5.38838,5.98754,0.24777,6.63785,5.37698,6.01299,0.13834,6.35486,5.68311,3.42463,0.09344,3.70365,3.22343,25.30596,4.35746,39.04629,16.70235,-6.17038,1.48365,-2.71347,-11.53510,0.03296,0.02587,0.10496,-0.03786,1.31514,0.01531,1.36485,1.27271,4.28561,0.59255,7.11513,3.30893,-4.47032,0.63885,-3.23787,-6.62570
210,463.63710165023804,265200,-2433.87576,-3582.76502,-1.19128,0.11088,9.98611,453.49888,-3819.49282,-1104.57427,-1630.02277,-1913.55506,-2203.12744,-2893.54695,-4.80953,0.11148,-4.42699,-5.07079,0.04836,0.00016,0.04870,0.04814,0.05304,0.00007,0.05318,0.05295,0.05850,0.00007,0.05860,0.05835,0.06308,0.00006,0.06330,0.06300,0.06630,0.00027,0.06679,0.06599,0.07913,0.00028,0.07972,0.07877,-0.01543,0.31396,1.08336,-0.85603,375.27743,2.98545,383.96878,365.69464,5.17103,3.46938,27.13676,2.48942,4.56449,2.21267,14.68225,2.40987,5.11406,3.16906,27.58007,1.62184,4047.86006,1530.56001,12749.21680,1217.29578,3819.12030,1180.24301,7836.07959,1320.11060,-1.17678,0.01453,-1.13936,-1.20675,0.49404,0.00476,0.50646,0.47999,0.17738,0.18853,1.03943,-0.09692,-3.15271,0.08528,-2.96027,-3.43835,6.03565,0.17369,6.48800,5.57181,6.00258,0.20756,6.55723,5.44086,5.99862,0.20465,6.62093,5.48050,5.99413,0.21584,6.61433,5.40576,5.96781,0.22260,6.72572,5.36544,5.96016,0.23103,6.60702,5.46481,5.99316,0.11275,6.39003,5.69517,3.43572,0.08314,3.66975,3.21790,24.44690,4.40178,39.23492,16.48703,-6.25500,1.64068,-3.29636,-14.01355,0.03526,0.02615,0.08938,-0.05515,1.31521,0.01443,1.35486,1.27727,4.13975,0.50899,5.98839,3.35942,-4.46772,0.61766,-3.32402,-6.26747
211,469.78802704811096,266400,-2371.26039,-3617.18961,-3.41566,0.01724,9.39737,460.37337,-3942.26854,-1079.31188,-1588.68492,-1800.50074,-2213.31717,-3067.77918,-4.79383,0.10356,-4.51161,-5.03411,0.04876,0.00007,0.04888,0.04864,0.05308,0.00007,0.05324,0.05297,0.05884,0.00015,0.05903,0.05849,0.06349,0.00014,0.06365,0.06309,0.06633,0.00011,0.06654,0.06615,0.07918,0.00016,0.07944,0.07883,-0.00123,0.41437,1.17652,-0.78270,374.82145,2.87432,384.08725,367.48328,4.32815,1.12794,7.68638,2.48369,6.25061,5.50842,46.50707,2.48125,5.10932,3.33816,23.34579,1.81657,4536.41340,1512.30830,8121.44727,1413.54041,4811.57303,3003.16950,16777.80859,1538.58704,-1.17233,0.01308,-1.13539,-1.20258,0.49401,0.00620,0.50862,0.47618,0.23373,0.15880,0.72568,-0.05965,-3.18382,0.09429,-2.98103,-3.47480,5.99653,0.18969,6.52420,5.55413,5.98534,0.20597,6.43276,5.45328,6.00648,0.23772,6.77122,5.42098,6.01715,0.22989,6.61208,5.37391,5.99550,0.25670,6.86570,5.32803,5.99691,0.25033,6.65529,5.30699,5.99965,0.14854,6.42349,5.72224,3.44607,0.08693,3.69372,3.22260,25.11757,4.54438,41.39741,16.34180,-6.01179,1.38248,-3.08535,-10.19445,0.02998,0.02812,0.10612,-0.02810,1.31798,0.01654,1.37484,1.28390,4.24957,0.57650,5.96377,3.33458,-4.41519,0.57303,-3.41050,-7.29852
212,453.5485773086548,267600,-2409.81387,-3520.99342,-4.62614,0.04094,10.22576,443.28182,-3817.76398,-1145.53049,-1709.74969,-1854.24208,-2156.10776,-3015.51127,-4.80519,0.11398,-4.50827,-5.07270,0.04881,0.00008,0.04894,0.04868,0.05248,0.00023,0.05295,0.05208,0.05840,0.00011,0.05871,0.05820,0.06321,0.00015,0.06347,0.06294,0.06565,0.00028,0.06623,0.06516,0.07863,0.00009,0.07892,0.07850,-0.08561,0.33964,0.81158,-0.98836,375.08795,2.95476,383.29608,368.85986,6.40395,4.04109,26.54111,2.32066,5.37916,2.69792,16.17600,2.44345,4.83326,2.33922,18.23833,1.77542,4433.86365,1817.04996,12522.56348,963.08215,4631.70642,2542.32055,14980.58594,904.49615,-1.17737,0.01381,-1.14217,-1.22475,0.49433,0.00482,0.50713,0.48095,0.13559,0.12556,0.52167,-0.10189,-3.12917,0.08012,-2.93586,-3.40531,5.99498,0.18868,6.47537,5.43415,5.94853,0.19281,6.50294,5.28407,5.97883,0.24453,6.70236,5.30238,5.97877,0.23471,6.74436,5.35999,5.93459,0.20336,6.49264,5.43092,5.98025,0.23036,6.63864,5.46828,5.96932,0.12175,6.29586,5.65281,3.43212,0.08919,3.68729,3.18479,24.37802,3.99378,36.79975,16.73220,-6.28624,1.51065,-3.26072,-12.47726,0.04543,0.02845,0.11436,-0.03633,1.31127,0.01508,1.34725,1.26687,4.17363,0.56506,6.20378,3.26637,-4.32218,0.56139,-3.34592,-6.61585
213,445.34342527389526,268800,-2281.86723,-3471.22140,-1.61654,0.02894,10.14698,435.13063,-3873.76998,-1086.44927,-1620.85168,-1852.12100,-2153.49867,-2694.11815,-4.77912,0.10508,-4.53169,-5.11732,0.04864,0.00006,0.04874,0.04852,0.05242,0.00033,0.05298,0.05204,0.05843,0.00026,0.05903,0.05814,0.06317,0.00014,0.06345,0.06302,0.06531,0.00015,0.06565,0.06515,0.07902,0.00025,0.07945,0.07850,0.07966,0.40903,1.09228,-1.21223,374.06110,2.89308,382.59836,368.02234,4.63997,1.90864,11.28819,2.35772,4.50939,1.82904,11.50823,2.32493,4.84395,2.82319,22.96026,1.45952,3881.88721,988.36255,6475.78760,874.04480,3766.00516,1202.75883,8298.70801,717.03485,-1.17520,0.01920,-1.12957,-1.22081,0.49494,0.00626,0.50882,0.47647,0.18235,0.16906,0.90886,-0.12703,-3.16186,0.08535,-2.95539,-3.49843,5.98328,0.21493,6.54637,5.42386,6.05002,0.24496,6.84181,5.36366,6.04601,0.24007,6.75414,5.40387,6.01776,0.21658,6.66037,5.50359,6.02969,0.23739,6.59523,5.32527,6.04720,0.24387,6.74798,5.52568,6.02899,0.14578,6.38828,5.57160,3.44752,0.09108,3.69180,3.23521,24.98419,4.81644,42.06107,15.98180,-6.23431,1.63950,-3.31453,-11.54697,0.03662,0.02630,0.10113,-0.03127,1.31912,0.01782,1.36379,1.27820,4.10346,0.49504,6.00905,3.31476,-4.30643,0.54478,-3.32680,-6.03414
214,471.6818768978119,270000,-2097.08132,-3597.87551,-2.54934,0.00352,10.00884,461.66948,-3842.33336,-1166.87548,-1658.28401,-1769.09845,-2209.74206,-3070.93978,-4.75415,0.10533,-4.46321,-5.05021,0.04832,0.00011,0.04851,0.04804,0.05277,0.00007,0.05292,0.05267,0.05949,0.00017,0.05969,0.05901,0.06365,0.00018,0.06406,0.06338,0.06543,0.00013,0.06568,0.06526,0.07934,0.00009,0.07950,0.07917,0.04138,0.48246,1.40426,-1.42700,373.51793,2.74985,381.56161,366.93835,3.27274,0.74556,7.52799,2.33795,6.02291,3.69631,23.03697,2.22949,4.72032,2.30265,15.84399,1.76777,3773.25245,1020.88815,8264.80859,1228.35889,4015.48874,1539.34819,9731.89160,1102.32874,-1.17734,0.01580,-1.13630,-1.21226,0.49217,0.00585,0.50785,0.47387,0.12598,0.15673,0.78530,-0.11739,-3.16487,0.07616,-2.99395,-3.38604,5.98202,0.19795,6.48693,5.46556,6.00638,0.22017,6.66238,5.41730,6.04896,0.28090,6.91790,5.29967,6.04692,0.25789,6.82067,5.35628,6.00604,0.26149,6.78226,5.24125,5.99983,0.27042,6.63648,5.19742,6.01503,0.17345,6.50575,5.48507,3.42693,0.08747,3.67572,3.21010,24.61333,4.48486,39.61372,16.33260,-6.03322,1.43159,-3.75252,-11.52602,0.03761,0.02910,0.11671,-0.04488,1.31643,0.02106,1.36337,1.25572,4.01065,0.46233,5.56192,3.28699,-4.39262,0.58084,-3.29944,-6.26125
215,464.83280992507935,271200,-2396.10527,-3413.65581,-1.65796,0.05419,10.19489,454.58368,-3976.56904,-1059.12568,-1620.15464,-1926.95406,-2357.32320,-3282.49347,-4.77392,0.10709,-4.42609,-5.05395,0.04832,0.00008,0.04845,0.04807,0.05296,0.00005,0.05304,0.05279,0.06020,0.00026,0.06056,0.05967,0.06445,0.00014,0.06467,0.06407,0.06625,0.00029,0.06659,0.06568,0.07950,0.00027,0.08009,0.07924,0.08009,0.38545,1.22925,-1.13069,373.92892,2.86693,380.53610,366.52124,5.21105,2.91271,24.31340,2.46812,4.55468,2.45371,24.27943,2.24647,5.53555,3.26009,25.86681,1.78558,4054.47477,1481.89553,11859.65820,1224.38147,4036.53223,1579.46871,11197.29785,884.31055,-1.16406,0.01324,-1.13210,-1.20132,0.49284,0.00451,0.50647,0.48031,0.12391,0.14797,0.91929,-0.19059,-3.14684,0.07284,-2.98287,-3.35419,6.00727,0.16821,6.57707,5.61393,6.00539,0.20218,6.52776,5.53115,6.04763,0.23856,6.76221,5.51541,6.02534,0.24160,6.69061,5.42322,6.05215,0.23270,6.93043,5.58059,6.03832,0.25320,6.67540,5.39377,6.02935,0.13914,6.44026,5.59052,3.44258,0.08894,3.69144,3.25504,24.47106,3.96334,37.13049,16.98359,-6.03747,1.54037,-3.48937,-11.66572,0.04216,0.02700,0.13813,-0.02156,1.32572,0.01799,1.37771,1.27354,4.02368,0.47349,5.41643,3.26561,-4.38407,0.58200,-3.32552,-6.60011
216,466.0938169956207,272400,-2246.62444,-3542.31052,-1.92982,0.02605,9.44851,456.57903,-3950.59682,-1005.32283,-1507.10454,-1580.52643,-2009.98383,-3092.73793,-4.75384,0.10402,-4.46847,-5.00762,0.04845,0.00013,0.04867,0.04821,0.05279,0.00012,0.05296,0.05256,0.06051,0.00006,0.06065,0.06041,0.06439,0.00007,0.06455,0.06425,0.06645,0.00005,0.06654,0.06635,0.07983,0.00013,0.08009,0.07959,-0.00431,0.40209,1.05860,-0.96446,373.19543,2.48356,380.45358,366.77222,3.81018,1.86980,13.55056,2.19616,4.79476,2.18069,16.12886,2.14506,5.18968,2.77595,22.23248,1.86085,3675.11895,907.53725,6743.27197,1388.77917,4370.36953,1916.47060,11415.62500,1077.83374,-1.16762,0.01481,-1.12424,-1.20359,0.49138,0.00517,0.50473,0.47840,0.14206,0.12471,0.49046,-0.10525,-3.18094,0.07917,-3.02634,-3.41610,6.01108,0.19712,6.51272,5.37345,5.97818,0.22461,6.64483,5.23200,6.01797,0.22353,6.53612,5.47738,5.99487,0.23717,6.88678,5.46286,5.99354,0.25526,6.83475,5.16462,5.99426,0.22977,6.71656,5.29275,5.99832,0.14436,6.37880,5.66084,3.45381,0.08576,3.65805,3.20125,24.55437,3.94377,34.63881,15.81753,-6.27928,1.52920,-3.49477,-11.40813,0.04926,0.02223,0.10536,-0.01497,1.31898,0.01707,1.35574,1.27425,4.04339,0.48487,5.90163,3.25044,-4.31454,0.53618,-3.25935,-6.16765
217,473.619802236557,273600,-2346.04669,-3604.60167,-1.66056,0.01497,9.72806,463.83242,-3738.86444,-1061.75591,-1486.69653,-1693.63610,-2148.13190,-2770.95890,-4.75575,0.11566,-4.44437,-5.09815,0.04825,0.00020,0.04860,0.04789,0.05271,0.00015,0.05293,0.05244,0.06075,0.00009,0.06090,0.06056,0.06478,0.00015,0.06501,0.06443,0.06643,0.00011,0.06663,0.06628,0.08023,0.00015,0.08047,0.07997,0.01147,0.35307,0.91174,-0.78278,373.33599,3.01075,382.31387,362.96350,5.56717,2.37506,14.30814,2.33671,4.29927,1.79421,12.28177,2.35915,5.46326,2.80273,21.98517,1.76726,4070.75327,1523.87029,11161.98047,967.71002,3719.94466,1214.13042,7609.96973,1227.75781,-1.16384,0.01808,-1.11212,-1.20108,0.48766,0.00661,0.50355,0.46947,0.12488,0.12926,0.69921,-0.10671,-3.13281,0.07932,-2.92376,-3.38043,5.96441,0.19311,6.48465,5.41780,5.99553,0.21534,6.57137,5.43344,6.01590,0.20680,6.58628,5.51297,6.02959,0.22190,6.76049,5.36295,5.99746,0.22043,6.53397,5.41649,6.02808,0.25577,6.78174,5.24430,6.00516,0.12675,6.33316,5.71478,3.48058,0.09768,3.70532,3.21538,25.69252,4.55466,40.65628,17.52880,-6.30675,1.42001,-3.61604,-10.85651,0.03707,0.03265,0.12186,-0.04613,1.32370,0.01576,1.37138,1.27398,4.07423,0.53071,6.57585,3.20333,-4.44843,0.61311,-3.26406,-6.08005
218,473.48512077331543,274800,-1954.93453,-3435.29322,-3.98799,0.01004,9.97339,463.45841,-3540.66762,-1041.80869,-1469.52441,-1557.92262,-2057.62985,-2868.74465,-4.72866,0.10334,-4.35164,-5.04547,0.04768,0.00016,0.04790,0.04739,0.05214,0.00029,0.05252,0.05160,0.06042,0.00021,0.06090,0.06017,0.06459,0.00019,0.06491,0.06432,0.06604,0.00027,0.06644,0.06568,0.07997,0.00043,0.08048,0.07914,-0.13276,0.40034,0.99895,-1.06892,372.59800,2.78948,381.63171,363.96826,5.83064,4.85475,44.57986,2.28384,5.39520,3.15849,25.23327,2.40482,5.25009,2.87206,19.07409,1.73736,5048.46950,2508.86027,15052.51172,749.70093,4082.07529,1751.80246,11408.49023,938.99408,-1.16798,0.01526,-1.11779,-1.20680,0.48820,0.00598,0.50470,0.47541,0.12719,0.13613,0.58700,-0.10329,-3.13638,0.08728,-2.94246,-3.38745,5.97090,0.19052,6.42855,5.42977,5.93079,0.21686,6.41782,5.22666,5.95338,0.23550,6.82327,5.29237,5.97939,0.26192,6.78275,5.09346,5.95363,0.25024,6.93441,5.33138,5.92453,0.24191,6.71693,5.23977,5.95210,0.14432,6.36642,5.61514,3.45179,0.09361,3.74278,3.18768,25.63722,5.38918,41.01634,17.31633,-6.27113,1.46642,-3.70421,-12.33306,0.04628,0.03153,0.13741,-0.03657,1.31504,0.01777,1.35864,1.26208,4.05532,0.52391,6.15459,3.23576,-4.38585,0.60588,-3.41456,-6.27488
