EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,backward_eval_rewards,forward_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
214,6.304211616516113,94000,-172.49823,-23.76330,-1.25952,0.00161,2.53778,3.76478,954.32253,-1116.69898,-0.22046,0.02175,-0.16278,-0.29001,0.03039,0.00003,0.03044,0.03033,0.03349,0.00009,0.03361,0.03335,0.01829,0.47142,1.29814,-1.07818,-22.48755,0.17756,-22.10168,-23.15616,1.14163,0.07986,1.45375,0.94444,1.23849,0.07502,1.54064,1.05051,3.28612,0.08768,3.54534,3.07827,27.12371,5.37396,55.91492,19.90727,29.04441,4.83344,45.02341,21.75564,-1.75618,0.02279,-1.70125,-1.82041,0.53843,0.01068,0.57131,0.50939,0.29964,0.20585,1.09335,-0.02919,-3.40869,0.09489,-3.18165,-3.72816,5.99872,0.16167,6.49293,5.64901,6.01205,0.16177,6.40447,5.60406,6.00539,0.13682,6.37493,5.68650,3.26377,0.07140,3.45677,3.07884,19.93249,2.56365,31.46135,15.60705,-5.78491,1.67205,-2.53006,-12.82816,-0.00819,0.01792,0.04626,-0.04774,0.93010,0.01350,0.96400,0.89253,4.74566,0.61928,7.05385,3.60832,-4.68029,0.56019,-3.50538,-6.66875
215,7.120571136474609,94400,-132.42432,-94.95476,0.50566,0.00173,3.10388,4.01491,912.02416,-886.20695,-0.22086,0.02325,-0.14607,-0.27654,0.03067,0.00018,0.03087,0.03040,0.03384,0.00015,0.03403,0.03356,0.13514,0.47099,1.45082,-1.08945,-22.47594,0.16464,-22.05006,-23.02058,1.14755,0.06561,1.33747,0.98787,1.24282,0.07479,1.50172,1.07778,3.31547,0.10999,3.74797,3.02260,25.86606,2.79008,34.50877,20.18399,28.81437,4.01800,42.61756,21.28697,-1.76085,0.02631,-1.67620,-1.82268,0.54726,0.01007,0.57686,0.52119,0.31476,0.20982,1.12847,-0.05043,-3.41703,0.09788,-3.19863,-3.69094,6.04417,0.15776,6.53467,5.63472,6.03426,0.16961,6.45557,5.64744,6.03922,0.13721,6.42248,5.68300,3.28289,0.07429,3.46919,3.08332,19.72899,2.31211,29.28514,15.56234,-5.42887,1.39202,-2.45162,-12.26633,-0.01613,0.01830,0.03028,-0.06814,0.93042,0.01296,0.96138,0.90117,4.71837,0.55478,7.11039,3.68891,-4.65232,0.60392,-3.52543,-7.05842
216,3.888439893722534,94800,-142.93367,-38.55244,0.87766,0.02043,2.59485,1.27312,965.24784,-1364.65384,-0.22328,0.02417,-0.16678,-0.29402,0.03090,0.00003,0.03097,0.03084,0.03369,0.00013,0.03393,0.03352,-0.02651,0.50556,1.30067,-1.77955,-22.41774,0.17369,-21.88286,-22.88800,1.15297,0.07492,1.38237,0.94957,1.24615,0.08086,1.47777,1.06565,3.32380,0.11967,3.70783,3.00888,27.00162,4.40198,45.87185,20.99391,29.15487,4.39209,44.25107,22.01635,-1.75403,0.02577,-1.66470,-1.80931,0.54337,0.01148,0.57081,0.51335,0.31410,0.21023,0.91995,-0.05713,-3.39899,0.11056,-3.10375,-3.72869,6.00878,0.17072,6.50828,5.45493,5.97529,0.17191,6.36771,5.50845,5.99203,0.14726,6.37702,5.48169,3.27063,0.08783,3.55992,3.06446,19.60377,2.43050,30.01663,15.34756,-5.65109,1.66684,-2.92452,-12.42101,-0.01005,0.01559,0.04559,-0.06104,0.92948,0.01417,0.97674,0.89739,4.68746,0.55786,7.07307,3.60622,-4.61136,0.53851,-3.58772,-6.39542
217,4.31875467300415,95200,-109.24265,-265.90723,-0.18423,0.00183,2.70361,1.61327,860.71969,-1219.45400,-0.22538,0.02404,-0.16212,-0.28917,0.03089,0.00004,0.03096,0.03081,0.03353,0.00005,0.03365,0.03344,-0.05597,0.53787,1.38721,-1.39729,-22.36370,0.16596,-21.87777,-22.78589,1.15945,0.07525,1.38366,0.91145,1.25844,0.08569,1.52147,1.04643,3.31040,0.11093,3.67029,3.06500,26.36541,3.38373,40.03639,19.97241,28.96930,4.03002,41.89841,21.39834,-1.75563,0.02504,-1.68864,-1.80690,0.54707,0.01132,0.58193,0.51547,0.32115,0.19575,0.90450,-0.17294,-3.39151,0.09089,-3.13578,-3.69960,5.98526,0.18959,6.50966,5.51938,5.98207,0.17228,6.48364,5.58730,5.98367,0.15640,6.40270,5.59437,3.29323,0.07921,3.50993,3.08304,19.67312,2.29578,28.83251,15.41889,-5.57730,1.28729,-2.69365,-9.22930,-0.00909,0.01860,0.04094,-0.05382,0.92658,0.01401,0.96648,0.89930,4.65732,0.60640,6.92972,3.67661,-4.60248,0.52720,-3.69343,-6.30399
218,10.319212198257446,95600,-166.85574,-92.65657,0.89428,0.00164,2.86039,7.45713,469.73198,-1243.58986,-0.22223,0.02493,-0.14067,-0.32484,0.03094,0.00012,0.03115,0.03080,0.03361,0.00014,0.03387,0.03342,0.10160,0.53761,1.54375,-1.30560,-22.31804,0.16103,-21.84161,-22.80757,1.12925,0.06914,1.37800,0.93475,1.22341,0.07817,1.49176,1.02532,3.32129,0.11431,3.67816,3.02216,26.65181,3.73080,41.22017,19.89360,28.36120,4.05106,44.41206,21.86773,-1.76532,0.02814,-1.67003,-1.82540,0.54933,0.01107,0.58544,0.51762,0.29249,0.19113,1.02184,-0.15402,-3.41606,0.09753,-3.16860,-3.77431,6.03381,0.18255,6.67487,5.58687,6.02521,0.18016,6.45728,5.50908,6.02951,0.15654,6.44887,5.61836,3.30375,0.06746,3.47772,3.13785,19.85691,2.21545,27.92200,16.40805,-5.44470,1.42510,-2.52999,-10.58052,-0.01270,0.01620,0.03986,-0.05545,0.92521,0.01388,0.96074,0.87998,4.66101,0.53565,6.62411,3.66095,-4.66262,0.57078,-3.48669,-6.38699
219,12.88255500793457,96000,-236.06922,24.71954,0.60345,0.00161,2.54652,10.33437,384.42025,-1238.93145,-0.21902,0.02254,-0.16237,-0.28366,0.03099,0.00007,0.03113,0.03087,0.03364,0.00006,0.03374,0.03353,-0.05734,0.47462,1.57579,-1.16063,-22.32461,0.17880,-21.73443,-22.89866,1.12636,0.06778,1.27420,0.97638,1.23985,0.07850,1.49481,1.06521,3.32825,0.10131,3.67317,3.06945,25.71686,3.16052,38.84278,19.74937,29.66754,4.44219,47.60550,22.20060,-1.76213,0.02570,-1.69373,-1.84087,0.54923,0.01012,0.57757,0.52365,0.29410,0.19628,0.80842,-0.08846,-3.37402,0.07443,-3.19244,-3.55525,5.97886,0.16269,6.45531,5.62982,5.98778,0.17657,6.63500,5.57361,5.98332,0.13834,6.46088,5.66201,3.29044,0.07443,3.48474,3.08786,19.43904,2.11365,26.56486,15.16947,-5.52156,1.41858,-2.58735,-11.93020,-0.01356,0.01905,0.03779,-0.05601,0.92091,0.01339,0.95626,0.88425,4.59557,0.60394,6.63093,3.48938,-4.64199,0.63456,-3.59909,-6.79321
220,3.3523764610290527,96400,-291.11740,-3.26043,-1.93660,0.00167,2.86077,0.48989,654.00668,-1178.67128,-0.22081,0.02321,-0.16176,-0.29293,0.03093,0.00006,0.03102,0.03081,0.03375,0.00006,0.03383,0.03363,0.01839,0.46994,1.10316,-1.37336,-22.28279,0.16321,-21.58456,-22.71490,1.15141,0.07037,1.32387,0.97397,1.24220,0.07613,1.49307,1.07011,3.34213,0.11433,3.66444,3.05559,26.39834,3.21868,38.42417,20.53389,28.92865,4.16606,44.49501,21.30842,-1.76686,0.02227,-1.70351,-1.81501,0.54980,0.01118,0.57622,0.51871,0.31184,0.21709,1.03380,-0.14257,-3.40282,0.09840,-3.14683,-3.68175,5.99132,0.16477,6.41841,5.53900,6.01972,0.16464,6.46083,5.57753,6.00552,0.13691,6.32163,5.59943,3.30565,0.08212,3.51736,3.05675,19.90048,2.66563,34.08313,14.71402,-5.63602,1.35044,-2.95257,-9.71007,-0.01158,0.02039,0.04247,-0.07873,0.92061,0.01369,0.95749,0.87795,4.62280,0.57032,6.96011,3.56497,-4.57076,0.59837,-3.35030,-6.42845
221,5.9301581382751465,96800,-271.10568,-130.84978,1.16925,0.00165,2.62696,3.30149,832.66649,-1031.95528,-0.21993,0.02449,-0.16388,-0.29346,0.03092,0.00007,0.03102,0.03081,0.03400,0.00013,0.03421,0.03380,0.08292,0.40143,1.05390,-1.21980,-22.27391,0.16675,-21.84036,-22.82048,1.14081,0.06847,1.33633,0.98013,1.23309,0.07969,1.45422,1.02880,3.33991,0.10253,3.62577,3.06194,26.48020,3.63633,40.27799,20.28263,29.50898,4.82905,48.97321,20.26572,-1.77132,0.01934,-1.72740,-1.81710,0.54855,0.00982,0.57588,0.52289,0.30278,0.20501,0.96042,-0.11983,-3.38774,0.08482,-3.23236,-3.62994,6.01664,0.14655,6.35858,5.59131,6.03191,0.15595,6.49513,5.69020,6.02428,0.11717,6.30756,5.64513,3.29693,0.07650,3.57664,3.06610,19.72255,2.14753,27.32383,15.70647,-5.34872,1.37967,-2.81538,-11.76989,-0.01228,0.01831,0.03476,-0.05878,0.92073,0.01256,0.95574,0.88559,4.60399,0.59097,6.65943,3.60021,-4.58822,0.49410,-3.56784,-6.32748
222,10.22893738746643,97200,-271.10881,-85.93755,-1.25419,0.00161,2.94178,7.28550,936.08978,-1294.85543,-0.22157,0.02339,-0.15434,-0.27651,0.03100,0.00005,0.03109,0.03090,0.03410,0.00009,0.03425,0.03393,-0.00452,0.51646,1.54134,-1.25039,-22.25889,0.16158,-21.71860,-22.70662,1.14464,0.07858,1.45387,0.94687,1.23190,0.07160,1.52570,1.06115,3.36630,0.10454,3.63271,3.05956,26.58919,4.50063,44.19585,18.91056,28.50832,3.74596,39.21969,21.19822,-1.76838,0.02465,-1.70340,-1.83632,0.55031,0.01309,0.58929,0.50921,0.32595,0.21329,1.19323,-0.13050,-3.38323,0.08997,-3.18365,-3.68950,6.00599,0.17438,6.47117,5.52814,5.99111,0.17579,6.52339,5.55777,5.99855,0.15071,6.44967,5.63516,3.29957,0.07847,3.50535,3.10885,19.48791,2.29420,27.73586,15.99586,-5.54526,1.36678,-2.76619,-9.85219,-0.01098,0.01594,0.03320,-0.06019,0.91886,0.01319,0.95130,0.88019,4.53881,0.51318,6.70471,3.57278,-4.64856,0.63404,-3.59826,-7.09082
223,5.7133660316467285,97600,-231.85123,-49.85548,-1.59187,0.00164,2.84666,2.86501,852.97328,-1234.25535,-0.21901,0.02181,-0.15910,-0.27581,0.03106,0.00004,0.03117,0.03096,0.03395,0.00006,0.03406,0.03384,0.00623,0.43632,0.92304,-1.13557,-22.23607,0.18243,-21.63168,-22.64010,1.13703,0.07245,1.40051,0.96896,1.24695,0.08289,1.62080,1.08223,3.36354,0.10906,3.64162,3.06058,26.14057,3.20147,38.53330,19.93338,29.59651,4.77220,50.60556,20.67436,-1.76642,0.02086,-1.71142,-1.81883,0.55486,0.01058,0.58284,0.53229,0.31888,0.21272,0.98449,-0.13328,-3.41259,0.09853,-3.19580,-3.69260,6.01023,0.15599,6.45380,5.64252,5.99314,0.15654,6.36308,5.54005,6.00169,0.12730,6.26692,5.66716,3.30910,0.07618,3.49874,3.11391,19.87268,2.64949,31.44064,15.20453,-5.39714,1.23949,-3.22272,-10.56660,-0.01102,0.02251,0.04276,-0.06289,0.92083,0.01280,0.96197,0.89024,4.67541,0.56508,7.69223,3.41137,-4.58631,0.54507,-3.57257,-7.08419
224,3.575406789779663,98000,-174.40927,-51.96522,0.97167,0.00165,2.76583,0.80787,945.89340,-1225.98500,-0.22002,0.02227,-0.16841,-0.28484,0.03105,0.00008,0.03121,0.03096,0.03379,0.00015,0.03404,0.03356,-0.08544,0.43803,1.15438,-1.59452,-22.21422,0.15526,-21.84069,-22.67225,1.13666,0.06858,1.37293,0.94286,1.23887,0.07351,1.64126,1.07178,3.35861,0.10476,3.64386,3.03548,25.68245,2.85935,37.65502,20.33365,28.20995,3.99234,40.59906,20.17377,-1.76262,0.02202,-1.70448,-1.81875,0.55476,0.01203,0.58798,0.52486,0.28589,0.18540,0.91709,-0.13692,-3.42469,0.10119,-3.21534,-3.72048,5.98543,0.15071,6.41142,5.52340,5.96444,0.15944,6.39805,5.49777,5.97494,0.12778,6.33720,5.53464,3.31337,0.07078,3.49537,3.12457,19.32241,2.42850,30.68618,14.66280,-5.57559,1.56136,-3.19872,-15.26655,-0.01465,0.02112,0.04138,-0.06097,0.91837,0.01450,0.96112,0.88140,4.52556,0.54620,6.82656,3.65628,-4.57112,0.58055,-3.60466,-6.66243
225,6.508979082107544,98400,-197.85218,-27.32706,0.83297,0.01593,3.28070,3.21230,456.88405,-1215.97779,-0.22052,0.02334,-0.16162,-0.27508,0.03100,0.00005,0.03108,0.03089,0.03387,0.00016,0.03406,0.03359,0.04435,0.51827,1.41080,-1.46130,-22.19120,0.16073,-21.71871,-22.57645,1.14155,0.07220,1.39626,0.97930,1.22605,0.07479,1.49434,1.01609,3.39287,0.11828,3.71011,3.13447,26.10970,3.64232,42.85662,19.49210,28.41834,4.61063,47.84174,21.32164,-1.76817,0.02529,-1.70471,-1.85043,0.55794,0.01170,0.59171,0.53306,0.34489,0.20527,0.86182,-0.06921,-3.41702,0.09832,-3.21621,-3.71874,5.99486,0.17107,6.47983,5.57581,6.03140,0.18226,6.41608,5.55097,6.01313,0.15120,6.41038,5.57368,3.31484,0.07241,3.53472,3.13453,19.74271,2.43065,28.57609,15.72814,-5.61979,1.51331,-2.11341,-11.43970,-0.01091,0.01727,0.03247,-0.05771,0.92013,0.01384,0.96499,0.88212,4.65559,0.57151,6.62957,3.46039,-4.62294,0.61564,-3.60039,-6.42391
226,5.1837568283081055,98800,-208.82345,-118.18790,1.26476,0.00173,2.99500,2.18698,917.29632,-1226.29776,-0.22173,0.02398,-0.16030,-0.29391,0.03106,0.00010,0.03122,0.03088,0.03391,0.00007,0.03400,0.03378,0.02986,0.52862,1.31119,-1.70427,-22.18764,0.15602,-21.83710,-22.68155,1.14906,0.06801,1.37902,0.98579,1.24595,0.07486,1.44896,1.04489,3.39762,0.11255,3.67558,3.08965,26.43913,3.94306,41.88738,19.67686,28.32556,4.01094,48.00536,22.11688,-1.76653,0.02723,-1.69125,-1.82685,0.55347,0.01078,0.58479,0.52400,0.27870,0.18283,0.88504,-0.07478,-3.37520,0.08268,-3.20531,-3.70153,6.02084,0.17706,6.48642,5.57245,5.99622,0.17726,6.42231,5.43137,6.00853,0.15418,6.38308,5.50191,3.31474,0.07382,3.50130,3.14136,19.36381,2.31452,29.14033,15.14854,-5.91666,1.52188,-3.01400,-11.75222,-0.01753,0.02058,0.03346,-0.06417,0.92091,0.01356,0.95266,0.87523,4.55598,0.54545,6.82652,3.39139,-4.62015,0.51855,-3.38170,-6.64759
227,5.183272838592529,99200,-203.33870,-89.70273,-1.10988,0.00174,2.51215,2.66933,918.84693,-1222.76508,-0.21858,0.02325,-0.15778,-0.28839,0.03120,0.00004,0.03131,0.03113,0.03395,0.00007,0.03409,0.03382,0.02978,0.53888,2.19715,-1.18508,-22.15298,0.17238,-21.53445,-22.53037,1.14828,0.07244,1.35790,0.98060,1.23899,0.08133,1.52228,1.05144,3.42866,0.11433,3.71169,3.16697,25.76543,3.47049,37.09394,19.17629,28.32075,4.44275,48.62088,22.42147,-1.76628,0.02686,-1.69863,-1.84273,0.55576,0.01012,0.58088,0.52925,0.31247,0.19875,0.89830,-0.06895,-3.38420,0.09555,-3.14345,-3.65391,6.00751,0.18225,6.75624,5.55587,6.00987,0.17987,6.52441,5.54838,6.00869,0.15733,6.64032,5.65337,3.32501,0.07656,3.49932,3.15038,19.82259,2.53044,28.75235,15.15810,-5.56033,1.29140,-2.74800,-11.84770,-0.01995,0.01958,0.03360,-0.06253,0.92148,0.01265,0.95324,0.89039,4.58477,0.49252,6.70115,3.48360,-4.67174,0.62485,-3.62075,-6.55476
228,3.0507471561431885,99600,-173.05442,-67.72106,1.08929,0.00169,2.16331,0.88571,884.10586,-962.54514,-0.21726,0.02529,-0.13706,-0.28022,0.03116,0.00009,0.03131,0.03105,0.03419,0.00009,0.03435,0.03404,-0.01285,0.53377,1.25512,-1.71705,-22.13720,0.16512,-21.70598,-22.51633,1.16084,0.07961,1.42827,0.98555,1.25285,0.09246,1.51108,1.05989,3.40796,0.10962,3.70058,3.15382,26.43024,3.66062,40.67028,19.28767,28.75091,4.55964,42.86152,20.39378,-1.76152,0.02540,-1.69094,-1.82904,0.55486,0.01181,0.58829,0.52024,0.31251,0.19398,0.83624,-0.21732,-3.36695,0.10188,-3.18503,-3.68747,5.97375,0.18087,6.45590,5.42931,6.01931,0.18227,6.47191,5.50606,5.99653,0.15600,6.36603,5.49808,3.31330,0.07814,3.50967,3.09628,19.63745,2.73957,30.04696,15.28229,-5.45566,1.25984,-3.03647,-9.86977,-0.02194,0.01448,0.01592,-0.06653,0.92305,0.01347,0.96472,0.88919,4.56096,0.54909,6.87543,3.49827,-4.67242,0.63414,-3.67191,-6.60183
229,8.31321907043457,100000,-153.35528,-95.64737,-1.41484,0.00165,2.93294,5.37858,874.39343,-957.49358,-0.22180,0.02459,-0.15908,-0.28927,0.03118,0.00007,0.03136,0.03103,0.03433,0.00008,0.03454,0.03420,0.10769,0.48329,1.80723,-1.17292,-22.12913,0.17067,-21.60039,-22.56395,1.14515,0.07138,1.35017,0.99449,1.25519,0.08314,1.59388,1.04973,3.43780,0.11416,3.72314,3.17335,25.61543,2.92184,36.46220,19.90182,29.54652,5.13797,50.59587,20.48899,-1.76779,0.02633,-1.70374,-1.86057,0.55665,0.01104,0.58375,0.52512,0.30484,0.19493,0.86950,-0.08784,-3.39178,0.09998,-3.15325,-3.75992,6.03576,0.16326,6.52280,5.57301,6.02708,0.17592,6.62652,5.57414,6.03142,0.14139,6.52936,5.65823,3.32025,0.07799,3.51657,3.13060,19.92467,2.46439,31.75004,15.38705,-5.48626,1.34682,-2.96483,-10.09561,-0.01688,0.01514,0.01609,-0.05870,0.92358,0.01296,0.96134,0.89231,4.54887,0.53532,6.37516,3.59201,-4.70219,0.64758,-3.56458,-6.84008
230,5.337145805358887,100400,-111.15425,-50.60033,0.66270,0.00169,3.22952,2.10586,912.43743,-1249.52093,-0.22093,0.02337,-0.16605,-0.29686,0.03125,0.00010,0.03150,0.03111,0.03457,0.00006,0.03467,0.03446,0.02892,0.52183,1.23215,-1.48841,-22.09009,0.17907,-21.40842,-22.56633,1.16884,0.07788,1.48509,0.96768,1.25444,0.08001,1.52504,1.05857,3.45497,0.11452,3.82437,3.14114,25.96654,2.95991,36.52991,20.63409,28.83525,4.79122,58.06053,21.62766,-1.76585,0.02606,-1.68862,-1.82832,0.55399,0.01051,0.57825,0.52276,0.31390,0.20826,0.96026,-0.07808,-3.37977,0.09852,-3.12744,-3.67267,6.01520,0.18027,6.43890,5.47753,6.00150,0.17830,6.52997,5.59689,6.00835,0.15276,6.36294,5.56556,3.32298,0.07195,3.50991,3.11714,19.80385,2.77550,31.72001,15.46794,-5.69794,1.55824,-2.93676,-11.51528,-0.01735,0.01820,0.03144,-0.06400,0.92215,0.01440,0.96619,0.88737,4.47721,0.48189,6.79234,3.63487,-4.68614,0.54704,-3.70330,-6.20539
231,4.661853075027466,100800,-122.83583,-91.41554,-1.33701,0.00202,2.63662,2.02317,902.38351,-1328.20077,-0.21978,0.02194,-0.16437,-0.28921,0.03157,0.00008,0.03178,0.03148,0.03441,0.00008,0.03461,0.03431,0.01531,0.48250,1.19228,-1.51279,-22.07971,0.17644,-21.45792,-22.54297,1.15747,0.07503,1.43895,0.96373,1.26265,0.09067,1.62055,1.09280,3.45101,0.10718,3.75320,3.16019,26.72846,4.08569,39.24987,19.07843,28.38501,4.19684,45.59586,21.12785,-1.76092,0.02556,-1.69107,-1.81901,0.55483,0.01094,0.58992,0.52831,0.31763,0.20656,0.92426,-0.07268,-3.38260,0.09950,-3.14473,-3.66988,6.02278,0.16555,6.48384,5.54332,5.98569,0.17032,6.44947,5.43103,6.00424,0.14142,6.34780,5.55506,3.33028,0.07855,3.51607,3.07826,19.57281,2.33333,33.85725,15.99794,-5.59045,1.32145,-2.73228,-10.06212,-0.01764,0.01807,0.04237,-0.07239,0.92468,0.01342,0.96810,0.88656,4.55159,0.63828,6.80088,3.46369,-4.56330,0.50917,-3.43934,-6.26001
232,6.1844847202301025,101200,-120.29433,-15.19940,-1.51191,0.00166,2.86365,3.31913,917.10863,-1195.61178,-0.22023,0.02046,-0.16389,-0.26220,0.03174,0.00006,0.03184,0.03159,0.03442,0.00005,0.03454,0.03434,0.00429,0.56242,1.26783,-1.31602,-22.05707,0.17605,-21.60995,-22.47563,1.18309,0.07300,1.39364,1.00542,1.28525,0.08642,1.62272,1.09018,3.44292,0.09717,3.70077,3.11894,27.03313,3.73858,38.91488,20.31690,28.49083,3.45172,41.74632,22.08043,-1.76413,0.02932,-1.69691,-1.83042,0.55522,0.01141,0.58345,0.52772,0.33355,0.22443,1.03098,-0.10707,-3.37864,0.09475,-3.14641,-3.72660,5.98579,0.18804,6.36850,5.53656,6.01705,0.18769,6.54216,5.57944,6.00142,0.16494,6.37175,5.61350,3.31453,0.07562,3.48848,3.11392,19.80113,2.69520,31.31710,15.20552,-5.56408,1.54586,-2.68353,-11.14939,-0.01650,0.01952,0.04782,-0.07402,0.92151,0.01401,0.96595,0.88436,4.55382,0.63489,7.69145,3.58087,-4.60515,0.59642,-3.59687,-6.36428
233,9.563033819198608,101600,-144.24703,-86.31460,0.78234,0.00169,2.73449,6.82679,941.06397,-1259.03021,-0.21933,0.02523,-0.15796,-0.28991,0.03163,0.00006,0.03177,0.03150,0.03471,0.00006,0.03482,0.03455,0.05379,0.49501,1.34110,-1.16050,-22.05506,0.17869,-21.53995,-22.42563,1.15853,0.07409,1.40010,1.00299,1.25709,0.09248,1.48158,1.07010,3.46283,0.10944,3.76256,3.16673,26.03008,3.87460,42.34435,20.27112,28.15102,4.85998,48.85605,21.59102,-1.76667,0.02449,-1.69393,-1.82650,0.55947,0.01084,0.58975,0.53353,0.31418,0.20893,0.94655,-0.07771,-3.38663,0.09607,-3.19136,-3.68905,6.01534,0.17436,6.44046,5.64786,6.01622,0.17458,6.44050,5.59933,6.01578,0.14526,6.39260,5.65865,3.34323,0.07068,3.54412,3.18283,19.88364,2.52151,28.30370,15.15243,-5.59955,1.48119,-2.85959,-14.39442,-0.01839,0.01580,0.02860,-0.05576,0.92268,0.01450,0.96853,0.88370,4.53953,0.55342,6.17413,3.61482,-4.60502,0.51437,-3.58822,-6.45935
234,4.042402982711792,102000,-190.49243,34.84345,1.35610,0.00201,2.70585,1.33448,643.88001,-1189.43422,-0.21901,0.02352,-0.15929,-0.28897,0.03177,0.00007,0.03189,0.03165,0.03479,0.00010,0.03496,0.03463,0.00417,0.43948,1.32818,-1.60940,-22.01183,0.16409,-21.56641,-22.44559,1.15450,0.07674,1.40915,0.99144,1.24659,0.08116,1.49330,1.05695,3.46168,0.11240,3.79644,3.18349,25.64850,3.56179,40.82172,19.91100,28.02189,4.16941,46.89617,21.43114,-1.76317,0.02201,-1.70430,-1.83184,0.55440,0.00896,0.57363,0.52797,0.30656,0.19827,0.87191,-0.10694,-3.35807,0.08814,-3.18436,-3.70665,5.99374,0.16285,6.55668,5.51616,6.00888,0.15059,6.41122,5.50577,6.00131,0.12902,6.38818,5.52690,3.31443,0.07400,3.53574,3.11065,19.76642,2.68231,29.68412,15.08139,-5.41907,1.33021,-3.09497,-10.72758,-0.01731,0.01889,0.02726,-0.07525,0.92317,0.01198,0.95567,0.89502,4.55668,0.56906,7.18239,3.56555,-4.62883,0.53705,-3.59909,-6.51728
235,6.317159652709961,102400,-190.09600,-21.89380,-0.98748,0.00167,2.91615,3.39928,910.64001,-1243.75917,-0.22048,0.02447,-0.14876,-0.27590,0.03150,0.00015,0.03179,0.03123,0.03500,0.00006,0.03510,0.03490,-0.03149,0.46572,1.18103,-1.27325,-22.00091,0.17689,-21.45472,-22.43247,1.17900,0.07385,1.38943,1.01682,1.26884,0.08464,1.56130,1.06873,3.47717,0.11200,3.71408,3.16427,27.07787,3.90102,38.94772,20.22981,29.56589,5.39719,54.63872,21.93668,-1.76109,0.02331,-1.67699,-1.81796,0.55918,0.00932,0.58694,0.53461,0.29914,0.19706,0.90588,-0.09618,-3.37465,0.09161,-3.20189,-3.76917,5.96506,0.16247,6.42972,5.52019,6.01719,0.16460,6.51555,5.61633,5.99112,0.13679,6.34500,5.62672,3.33937,0.07606,3.62071,3.14255,19.60215,2.57028,32.73909,15.50984,-5.68910,1.36354,-2.47316,-9.80741,-0.02046,0.01552,0.02588,-0.05903,0.92308,0.01413,0.95785,0.88474,4.59889,0.54617,7.19624,3.55603,-4.55978,0.53591,-3.62587,-6.25336
236,5.834423303604126,102800,-181.25679,-35.77518,-1.05339,0.00169,3.02074,2.81196,877.60069,-1215.02586,-0.21692,0.02360,-0.14694,-0.28759,0.03156,0.00011,0.03172,0.03133,0.03553,0.00021,0.03583,0.03510,0.11700,0.54172,1.65020,-1.46184,-22.00834,0.18432,-21.60631,-22.48940,1.17314,0.07598,1.40936,0.96336,1.25347,0.07162,1.50867,1.08304,3.50130,0.11848,3.78985,3.16523,26.84958,4.18220,41.93072,20.25136,28.91041,4.71161,48.02873,20.53728,-1.76731,0.02740,-1.70230,-1.82554,0.56286,0.01060,0.59301,0.52799,0.32326,0.21659,0.99016,-0.15474,-3.39731,0.10136,-3.18762,-3.74923,6.02454,0.18557,6.41003,5.47466,6.04457,0.18607,6.59208,5.54450,6.03456,0.15947,6.48737,5.57137,3.33898,0.08075,3.53634,3.07607,19.82988,2.51356,30.50794,15.85786,-5.53883,1.43932,-2.84831,-11.41585,-0.02408,0.01568,0.02515,-0.06052,0.92403,0.01417,0.96157,0.88745,4.63478,0.53192,6.55379,3.54304,-4.61191,0.56412,-3.61852,-6.58808
