EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,forward_10_eval_rewards,forward_5_eval_rewards,forward_6_eval_rewards,forward_7_eval_rewards,forward_8_eval_rewards,forward_9_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,alpha_2_Mean,alpha_2_Std,alpha_2_Max,alpha_2_Min,alpha_3_Mean,alpha_3_Std,alpha_3_Max,alpha_3_Min,alpha_4_Mean,alpha_4_Std,alpha_4_Max,alpha_4_Min,alpha_5_Mean,alpha_5_Std,alpha_5_Max,alpha_5_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_prob_2_Mean,log_prob_2_Std,log_prob_2_Max,log_prob_2_Min,log_prob_3_Mean,log_prob_3_Std,log_prob_3_Max,log_prob_3_Min,log_prob_4_Mean,log_prob_4_Std,log_prob_4_Max,log_prob_4_Min,log_prob_5_Mean,log_prob_5_Std,log_prob_5_Max,log_prob_5_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
305,447.64762830734253,379200,-1502.14605,-2575.09384,-0.67722,0.13445,9.94339,437.56973,-2914.43187,-893.68985,-813.75088,-1129.85440,-1280.06518,-1860.10103,-3.81166,0.12404,-3.46109,-4.12725,0.03676,0.00007,0.03698,0.03668,0.04847,0.00008,0.04862,0.04836,0.06991,0.00011,0.07013,0.06971,0.09092,0.00008,0.09106,0.09079,0.09606,0.00011,0.09627,0.09585,0.09859,0.00022,0.09916,0.09828,0.03313,0.39741,0.84963,-1.08326,299.34794,3.87844,309.22711,289.30710,5.53517,1.78133,13.47953,2.84599,4.79603,1.39126,11.16217,2.87362,8.21550,8.72693,88.95270,2.37078,3026.43061,805.85379,5866.91455,1168.25427,3319.76035,1455.00058,9407.48047,830.19940,-1.14954,0.01281,-1.11967,-1.18305,0.45727,0.00570,0.47234,0.44353,0.13249,0.17052,0.95831,-0.14619,-3.26040,0.13124,-2.98662,-3.70797,6.02526,0.21195,6.58795,5.52406,5.99240,0.21477,6.60399,5.44978,5.99702,0.22266,6.61580,5.47464,6.00370,0.24682,6.69198,5.34095,6.01740,0.24991,6.66000,5.48368,6.04158,0.23024,6.89268,5.35878,6.01290,0.15051,6.31781,5.59224,3.41241,0.08941,3.61534,3.11970,24.40828,4.05483,38.64370,15.94358,-6.29975,1.46126,-3.76794,-11.80875,-0.12302,0.02456,-0.06106,-0.19574,1.32365,0.01840,1.36917,1.27383,4.39133,0.66078,8.68231,3.53191,-4.28276,0.44790,-3.50275,-5.81869
306,463.3249201774597,380400,-1516.40718,-2653.38414,-1.17429,0.14300,10.07450,453.10738,-3014.45310,-788.73015,-758.18776,-1048.22497,-1315.59378,-2020.84076,-3.79296,0.12785,-3.47710,-4.10717,0.03708,0.00012,0.03724,0.03676,0.04845,0.00013,0.04858,0.04802,0.06982,0.00020,0.07010,0.06928,0.09125,0.00018,0.09151,0.09092,0.09681,0.00029,0.09718,0.09615,0.09988,0.00035,0.10030,0.09916,-0.02376,0.36475,0.92812,-1.14339,298.25755,3.83301,309.09183,288.77194,4.25373,1.43394,11.43520,2.74028,4.84855,1.67485,12.64052,2.86423,8.37675,4.30055,30.59942,2.73174,2728.33962,964.07297,5020.01953,715.46112,2882.59701,976.39520,5725.75293,873.80920,-1.15020,0.01405,-1.12082,-1.18951,0.45534,0.00601,0.47483,0.44253,0.14071,0.17309,0.74985,-0.19537,-3.26123,0.12233,-2.94282,-3.62911,5.96784,0.22111,6.67792,5.34881,5.96232,0.20214,6.55504,5.30302,5.96964,0.21796,6.56400,5.26702,6.01269,0.21446,6.66226,5.47566,6.01928,0.22800,6.60064,5.47920,6.03587,0.26094,6.62874,5.30867,5.99461,0.13703,6.35457,5.57254,3.41007,0.07486,3.58766,3.21265,24.40242,3.66249,35.52623,17.35004,-6.30471,1.31061,-3.46748,-9.86715,-0.13398,0.02503,-0.07900,-0.19536,1.31954,0.01502,1.36427,1.25593,4.33260,0.62230,7.52602,3.38842,-4.32744,0.48917,-3.39888,-5.97787
307,465.98314905166626,381600,-1593.35439,-2639.26458,-0.69427,0.06114,10.17143,455.75051,-3024.86039,-776.11170,-790.34614,-1011.54800,-1334.69834,-2154.27275,-3.78303,0.13659,-3.33053,-4.15854,0.03633,0.00025,0.03678,0.03596,0.04775,0.00019,0.04806,0.04751,0.06949,0.00012,0.06968,0.06926,0.09148,0.00018,0.09182,0.09118,0.09643,0.00011,0.09672,0.09629,0.10039,0.00015,0.10056,0.10006,-0.02975,0.35623,0.88423,-0.92835,297.88073,3.92575,308.12677,287.64844,4.49243,1.24582,9.10943,2.82529,4.52111,1.58009,12.03781,2.83780,8.37048,4.16225,32.80400,2.66953,2798.49865,941.32658,5562.98926,952.20209,2742.10784,945.33285,5693.07373,841.38379,-1.15293,0.01342,-1.12034,-1.19204,0.45639,0.00583,0.47620,0.43803,0.11944,0.13564,0.50335,-0.14680,-3.21045,0.12179,-2.89105,-3.53753,5.92614,0.22246,6.43262,5.33472,5.97458,0.21984,6.68476,5.53135,6.02746,0.20973,6.83055,5.41002,6.01689,0.23103,6.65044,5.47207,5.99433,0.24715,6.63768,5.18384,6.01861,0.22101,6.55203,5.44636,5.99300,0.13331,6.33564,5.62991,3.38385,0.09261,3.70630,3.15711,24.80610,4.25565,39.15931,17.64435,-6.30968,1.40147,-3.57525,-11.77796,-0.13128,0.02775,-0.04344,-0.19995,1.31816,0.01609,1.35980,1.28036,4.27596,0.39309,5.55124,3.45216,-4.42743,0.59813,-3.39114,-6.10223
308,452.9817063808441,382800,-1535.27656,-2567.16761,-1.11013,0.03942,10.21947,442.72276,-3102.27918,-921.57622,-770.11033,-1068.44450,-1343.44784,-1985.45467,-3.76292,0.11927,-3.45356,-4.16715,0.03617,0.00014,0.03635,0.03594,0.04760,0.00012,0.04778,0.04737,0.06951,0.00013,0.06972,0.06932,0.09190,0.00014,0.09211,0.09158,0.09671,0.00016,0.09702,0.09644,0.10117,0.00028,0.10156,0.10052,0.01196,0.37840,1.10540,-1.09214,296.83404,3.76062,311.39120,287.10382,4.68252,1.55318,10.40777,2.80320,4.12313,1.07391,9.69531,2.86423,8.70148,6.82606,90.37548,2.14686,2925.47484,1044.51460,8282.84473,1044.61548,2795.29405,940.77595,5736.18555,955.74872,-1.15133,0.01340,-1.11769,-1.18715,0.45641,0.00594,0.47009,0.44199,0.14823,0.16372,0.93165,-0.12753,-3.21321,0.11804,-2.95212,-3.55828,6.03219,0.20295,6.60948,5.46908,5.98590,0.23102,6.73807,5.46464,5.97872,0.22419,6.62422,5.51630,6.01532,0.21834,6.61021,5.50019,6.00121,0.23660,6.72063,5.47902,6.01074,0.23068,6.62743,5.42124,6.00401,0.14203,6.42094,5.58707,3.37769,0.08236,3.61575,3.11893,25.24339,3.90213,35.89787,17.16506,-6.38645,1.40420,-3.55272,-10.02868,-0.13206,0.02520,-0.07304,-0.20354,1.31941,0.01606,1.35572,1.27482,4.39039,0.61173,6.81878,3.46871,-4.44314,0.51560,-3.41108,-6.13647
309,469.5491683483124,384000,-1587.86155,-2622.44100,-0.57270,0.02533,10.13410,459.38969,-3068.36991,-808.75693,-796.76883,-1044.84420,-1361.77173,-2018.68346,-3.79140,0.12442,-3.47911,-4.16376,0.03618,0.00013,0.03640,0.03596,0.04716,0.00032,0.04755,0.04665,0.06925,0.00024,0.06957,0.06884,0.09205,0.00024,0.09253,0.09171,0.09619,0.00042,0.09668,0.09537,0.10102,0.00015,0.10134,0.10074,-0.08135,0.35177,1.14961,-1.24934,297.34337,4.18766,308.68387,287.05801,4.84737,1.84661,15.01530,2.78303,6.84643,5.33813,31.28256,2.84828,7.57749,4.54216,44.53969,2.73567,3466.37427,1631.94389,9471.70996,607.64960,3519.43356,1571.19513,9317.13379,1099.85120,-1.14524,0.01288,-1.11157,-1.19032,0.45692,0.00718,0.47543,0.43878,0.14845,0.17113,0.95743,-0.13303,-3.22670,0.12586,-2.90991,-3.54443,5.97064,0.21499,6.73379,5.45493,5.94319,0.20789,6.53927,5.43307,5.97717,0.21300,6.55688,5.35243,5.99067,0.23302,6.57808,5.37898,5.94564,0.22838,6.53686,5.19686,5.99702,0.22054,6.68427,5.39020,5.97072,0.13178,6.41486,5.53414,3.38060,0.07912,3.59652,3.21073,24.66271,4.05503,38.52103,16.81348,-6.36332,1.52961,-3.50508,-10.69812,-0.14072,0.02323,-0.09741,-0.21276,1.31812,0.01441,1.35779,1.27551,4.34087,0.55579,6.47246,3.51005,-4.40256,0.58518,-3.42653,-6.52395
310,453.46387100219727,385200,-1441.58260,-2609.85662,-3.62149,0.10962,10.00851,443.34567,-2958.20406,-934.23738,-847.36650,-1149.01853,-1305.46944,-1987.47378,-3.77463,0.13042,-3.44945,-4.10904,0.03612,0.00011,0.03632,0.03597,0.04711,0.00019,0.04735,0.04667,0.06920,0.00015,0.06940,0.06886,0.09195,0.00008,0.09207,0.09179,0.09552,0.00021,0.09588,0.09521,0.10045,0.00042,0.10090,0.09954,0.01566,0.38587,1.09709,-0.86103,296.58186,3.89990,307.82788,287.50406,5.47988,1.70439,10.99687,2.65853,5.20309,2.68776,16.53731,2.64118,8.30397,4.88467,49.18659,2.74248,2932.28805,924.03628,4926.47559,741.11359,3430.53141,1365.77989,8221.57324,825.60028,-1.14850,0.01431,-1.11505,-1.18993,0.45873,0.00539,0.47688,0.44101,0.10283,0.14230,0.71513,-0.12977,-3.25265,0.12773,-2.97100,-3.67956,6.00800,0.20254,6.55304,5.50396,6.04790,0.20999,6.63995,5.46093,6.01481,0.22912,6.78804,5.39851,6.00142,0.21429,6.68441,5.46115,5.99882,0.24366,6.74639,5.48935,5.94795,0.23204,6.72459,5.40430,6.00315,0.14511,6.41318,5.66392,3.39124,0.08291,3.62881,3.20190,23.71354,3.83947,38.15852,16.15391,-6.22513,1.50444,-3.57565,-13.15626,-0.13292,0.03024,-0.04353,-0.20236,1.32167,0.01738,1.36564,1.27601,4.29765,0.58107,6.37074,3.33508,-4.24894,0.51634,-3.47283,-6.30673
311,459.9018294811249,386400,-1485.71220,-2653.77085,-1.01309,0.05742,9.97937,449.86499,-3242.83559,-876.60316,-780.48615,-1081.04039,-1352.39617,-2234.43226,-3.78152,0.12842,-3.38787,-4.15928,0.03609,0.00013,0.03625,0.03588,0.04718,0.00012,0.04736,0.04696,0.06904,0.00031,0.06939,0.06850,0.09205,0.00023,0.09256,0.09169,0.09559,0.00028,0.09621,0.09524,0.09990,0.00022,0.10039,0.09953,-0.02227,0.40671,0.91074,-1.06728,296.63319,3.88415,308.32007,285.79330,4.36000,1.14451,10.93587,2.85541,4.83485,1.52710,11.45289,2.70480,8.33779,4.15657,23.15671,2.68001,2808.45978,1117.85839,6049.95752,811.96161,3095.66858,1172.84969,6489.13916,757.42194,-1.15247,0.01187,-1.12290,-1.18194,0.45813,0.00602,0.47265,0.44141,0.11588,0.13687,0.59426,-0.10898,-3.23226,0.13809,-2.94556,-3.65241,5.99164,0.23129,6.58171,5.28403,5.98634,0.20375,6.52091,5.43865,5.96570,0.20776,6.40712,5.28603,5.98933,0.23604,6.58374,5.39549,6.00578,0.26364,6.82047,5.38854,6.01687,0.28330,7.07328,5.18511,5.99261,0.15309,6.35222,5.57808,3.39733,0.09240,3.70861,3.14267,24.67972,3.99469,35.71043,16.95256,-6.31898,1.47040,-3.86418,-11.44905,-0.14298,0.02458,-0.07832,-0.19613,1.31737,0.01777,1.36832,1.27400,4.31692,0.55828,6.46091,3.42671,-4.33091,0.48120,-3.26866,-6.00467
312,470.26473736763,387600,-1507.51291,-2614.82785,-0.95096,0.02908,9.88093,460.35467,-3056.90453,-763.06099,-717.36701,-978.23113,-1277.65144,-2029.59288,-3.76531,0.12854,-3.44268,-4.09838,0.03613,0.00010,0.03625,0.03593,0.04757,0.00028,0.04795,0.04710,0.06911,0.00033,0.06965,0.06850,0.09226,0.00037,0.09276,0.09158,0.09575,0.00020,0.09608,0.09533,0.10059,0.00038,0.10130,0.09986,0.11367,0.35225,0.94725,-0.75288,295.67877,3.82295,304.43829,286.41580,4.61306,1.58693,13.76506,2.80146,4.05878,1.43907,13.90784,2.72781,7.21459,3.72550,37.65252,2.72588,2964.58694,883.46660,5886.82666,1122.42725,2966.84107,1055.35087,6835.11377,878.60059,-1.15373,0.01661,-1.11327,-1.18716,0.45895,0.00593,0.47640,0.44419,0.10694,0.14685,0.82374,-0.13627,-3.25870,0.13345,-2.93955,-3.69321,6.03160,0.20323,6.64601,5.49183,6.05410,0.20103,6.53358,5.56439,6.05506,0.21514,6.71455,5.47399,6.03996,0.22900,6.80909,5.46040,6.01711,0.23553,6.71875,5.24152,6.05614,0.23934,6.62214,5.25766,6.04233,0.13440,6.37102,5.70036,3.39751,0.09315,3.68378,3.18876,24.19839,3.58580,37.29071,17.53702,-6.27395,1.60766,-3.14345,-11.94266,-0.13597,0.02715,-0.07299,-0.22379,1.32183,0.01700,1.36131,1.27022,4.33336,0.58903,6.74801,3.30442,-4.26892,0.49759,-3.41038,-6.21911
313,456.8640422821045,388800,-1226.65442,-2585.43908,-3.11565,0.12749,9.78855,446.82791,-2858.86734,-757.49019,-723.67670,-1134.38184,-1274.77380,-1781.04376,-3.76092,0.12781,-3.38326,-4.08690,0.03620,0.00009,0.03634,0.03606,0.04752,0.00017,0.04788,0.04723,0.06909,0.00031,0.06961,0.06856,0.09262,0.00005,0.09272,0.09252,0.09609,0.00019,0.09639,0.09576,0.10125,0.00012,0.10144,0.10106,-0.06331,0.37865,0.91231,-1.23057,295.28638,3.89699,305.18753,283.94675,4.14819,1.21585,8.87523,2.79982,4.94713,1.48300,10.08200,2.83023,8.42456,4.53174,38.70645,2.23824,2850.47423,960.79339,6371.03516,902.71051,2953.75884,728.88109,4642.07568,1086.43567,-1.14738,0.01293,-1.11260,-1.17936,0.45712,0.00467,0.47206,0.44493,0.14057,0.15579,0.65414,-0.13387,-3.22809,0.12630,-2.93711,-3.54774,5.98033,0.19901,6.52474,5.33962,5.95437,0.20047,6.52857,5.41009,5.94445,0.22565,6.64862,5.31566,6.00092,0.22462,6.52875,5.20443,5.99676,0.25060,6.61638,5.39077,5.99037,0.24916,6.63424,5.27086,5.97787,0.14389,6.34655,5.54428,3.38010,0.08540,3.59752,3.18627,24.90906,3.92770,39.30743,16.49471,-6.22078,1.47510,-3.53678,-13.78036,-0.13864,0.02852,-0.04986,-0.20605,1.31811,0.01555,1.36581,1.27925,4.30308,0.58775,6.96030,3.31263,-4.32848,0.52011,-3.43088,-6.12443
314,471.7522563934326,390000,-1316.71971,-2554.82498,-2.11516,0.01077,9.65417,462.08726,-2913.90082,-878.43282,-744.59847,-1047.30209,-1279.32693,-1907.04353,-3.75811,0.11468,-3.46924,-4.14570,0.03634,0.00019,0.03654,0.03605,0.04732,0.00012,0.04746,0.04711,0.06840,0.00014,0.06860,0.06816,0.09264,0.00006,0.09280,0.09242,0.09558,0.00018,0.09582,0.09505,0.10057,0.00045,0.10108,0.09957,-0.02344,0.38043,0.82036,-0.99496,294.99766,3.48370,306.14670,285.45203,4.33585,1.88359,15.38014,2.79578,4.81345,2.61059,24.33339,2.46656,8.44504,3.97141,29.30022,2.53556,2816.04494,927.17782,6593.73047,1006.35065,3163.93061,1463.82166,9269.29492,744.39166,-1.14652,0.01213,-1.10998,-1.17855,0.45623,0.00522,0.47213,0.44466,0.13963,0.15971,0.82104,-0.12045,-3.22850,0.13594,-2.94935,-3.62184,6.02433,0.21540,6.55991,5.49435,6.00528,0.22563,6.69171,5.31497,6.00262,0.22794,6.52559,5.44991,5.99012,0.24062,6.58110,5.41054,5.96892,0.23188,6.56303,5.44775,5.93548,0.23359,6.54648,5.27147,5.98779,0.14266,6.30756,5.62324,3.41245,0.09427,3.66081,3.20184,25.03157,3.80074,38.47115,16.42097,-6.28234,1.50645,-3.37199,-11.76948,-0.13083,0.02393,-0.04755,-0.18004,1.32139,0.01806,1.37549,1.28234,4.34899,0.65294,7.53792,3.28997,-4.33374,0.46444,-3.35632,-6.13282
315,457.24965739250183,391200,-1674.04131,-2594.95318,-0.70523,0.14145,10.39413,446.71403,-3303.05507,-878.34766,-859.19242,-1150.86812,-1417.37462,-2286.70545,-3.74512,0.12891,-3.38867,-4.07006,0.03587,0.00026,0.03639,0.03558,0.04682,0.00031,0.04733,0.04643,0.06829,0.00020,0.06858,0.06794,0.09147,0.00047,0.09241,0.09086,0.09501,0.00016,0.09543,0.09478,0.09866,0.00041,0.09956,0.09817,-0.12228,0.33358,0.86910,-1.13651,294.72032,3.82272,304.59695,285.06409,5.37504,1.84259,12.77323,2.71705,6.53657,6.09093,48.97635,2.71378,8.43907,3.44474,20.01225,3.00664,3181.44930,1082.82842,6836.81982,1208.53503,3356.26129,1929.16012,13691.74316,901.00342,-1.15108,0.01420,-1.11273,-1.18492,0.45578,0.00548,0.47048,0.44281,0.14415,0.15477,0.73633,-0.14394,-3.17584,0.12456,-2.91583,-3.56770,5.92536,0.18797,6.35487,5.28263,5.92846,0.19400,6.58980,5.31532,5.98126,0.22187,6.49326,5.35667,5.94020,0.22634,6.47833,5.35747,6.01970,0.23469,6.70206,5.33406,5.94806,0.22568,6.61727,5.34210,5.95718,0.12555,6.35074,5.59550,3.35709,0.09395,3.62333,3.11257,23.80654,4.05985,36.59541,15.47476,-6.35460,1.43846,-3.72299,-13.38548,-0.13281,0.02629,-0.07463,-0.19204,1.31402,0.01646,1.37065,1.27664,4.27812,0.58126,7.34483,3.43548,-4.22056,0.48386,-3.32637,-6.16441
316,462.4386320114136,392400,-1576.82873,-2566.09283,-0.60471,0.04457,10.75224,451.64175,-3253.90440,-817.27494,-727.61497,-938.35142,-1457.35320,-2382.32507,-3.74081,0.12947,-3.45587,-4.14942,0.03596,0.00030,0.03639,0.03552,0.04642,0.00025,0.04691,0.04609,0.06873,0.00033,0.06914,0.06819,0.09147,0.00038,0.09199,0.09081,0.09579,0.00032,0.09637,0.09529,0.09823,0.00019,0.09856,0.09785,0.12374,0.35987,0.92346,-0.77707,293.94703,3.86877,305.31439,284.80438,4.15632,1.29073,12.43883,2.86190,4.60222,1.24626,9.15128,2.83750,8.30744,4.64903,34.95229,2.75636,2772.66861,728.35220,4961.80908,1233.05310,2699.43899,874.05060,4531.96094,709.55707,-1.15384,0.01281,-1.12184,-1.18450,0.45778,0.00566,0.47059,0.44170,0.10921,0.14298,0.70852,-0.14294,-3.22199,0.11227,-2.97519,-3.57826,6.07335,0.19993,6.69700,5.56571,6.04646,0.23334,6.69706,5.35999,6.04801,0.21349,6.50032,5.54764,6.03884,0.22983,6.60211,5.45181,6.04107,0.23550,6.68275,5.36239,6.01622,0.25373,6.84611,5.26532,6.04399,0.13550,6.33512,5.69551,3.39863,0.08555,3.60456,3.16340,25.36719,4.42529,43.32463,16.65066,-6.16332,1.42188,-3.45037,-12.07899,-0.13569,0.02973,-0.05109,-0.22878,1.32174,0.01703,1.36728,1.28410,4.38409,0.65860,7.05245,3.42186,-4.32454,0.52383,-3.48637,-6.82066
317,468.64386773109436,393600,-1596.33134,-2598.10813,-0.68685,0.01774,9.76334,458.86273,-2891.41576,-881.72242,-751.83370,-1015.16419,-1218.47049,-1812.85105,-3.74446,0.13016,-3.37672,-4.07991,0.03646,0.00012,0.03661,0.03625,0.04693,0.00008,0.04705,0.04679,0.06900,0.00006,0.06910,0.06888,0.09173,0.00019,0.09210,0.09141,0.09654,0.00031,0.09719,0.09614,0.09852,0.00013,0.09879,0.09830,0.01659,0.34190,1.27906,-0.98893,293.89142,3.82527,304.28958,283.44565,5.18990,1.75901,14.11002,2.89852,4.73887,1.89317,15.39413,2.70055,8.25189,6.01031,58.65890,2.14987,3225.96559,1156.93605,7686.24072,889.35712,2904.13514,1025.11475,6856.03467,821.41248,-1.15092,0.01691,-1.10837,-1.19543,0.45616,0.00524,0.46969,0.44309,0.13272,0.15256,0.91424,-0.14504,-3.18332,0.12777,-2.87558,-3.62408,5.99378,0.21791,6.77796,5.52288,6.00745,0.18557,6.43255,5.44846,5.99056,0.21368,6.61698,5.38381,6.01467,0.20778,6.49879,5.47913,6.03926,0.24187,6.82399,5.31737,5.99804,0.24927,6.82399,5.24746,6.00729,0.12982,6.47369,5.61392,3.41304,0.08742,3.64505,3.20715,24.30515,4.06599,38.62611,15.95142,-6.41406,1.62887,-3.42471,-11.91341,-0.13260,0.02766,-0.05607,-0.20984,1.31891,0.01566,1.35193,1.28198,4.27061,0.55454,6.60211,3.40243,-4.32662,0.51913,-3.28405,-6.29619
318,449.8112781047821,394800,-1334.32282,-2725.10793,-3.11440,0.04187,10.35341,439.41596,-3049.60521,-913.02371,-982.35007,-1212.70637,-1346.26616,-1972.08587,-3.73865,0.13067,-3.32487,-4.13347,0.03621,0.00007,0.03633,0.03610,0.04702,0.00006,0.04711,0.04692,0.06877,0.00012,0.06895,0.06854,0.09196,0.00008,0.09212,0.09180,0.09733,0.00011,0.09754,0.09714,0.09871,0.00020,0.09910,0.09845,-0.02045,0.34215,0.92337,-1.09290,293.50960,3.81851,303.23315,283.53864,4.76069,1.73309,12.07551,2.62105,4.48616,1.16954,9.43297,2.79854,7.27159,3.71686,30.78509,2.53969,2794.46185,999.77355,6140.48389,914.42871,2866.24770,1199.45696,9216.59961,848.12946,-1.14850,0.01545,-1.10336,-1.18504,0.45470,0.00624,0.46964,0.43914,0.12471,0.17528,1.03095,-0.16769,-3.17822,0.11988,-2.92346,-3.57070,6.00439,0.23084,6.73545,5.19941,5.98976,0.19986,6.59156,5.45195,5.98118,0.19869,6.54138,5.47736,5.98197,0.23444,6.62462,5.40647,5.99970,0.24129,6.62568,5.45702,5.99470,0.25960,6.63194,5.17035,5.99195,0.12909,6.33198,5.62340,3.39680,0.09253,3.64598,3.15981,24.13278,3.97251,37.66373,16.30595,-6.34372,1.46130,-3.39236,-11.08281,-0.13651,0.02914,-0.07881,-0.20765,1.31860,0.01390,1.35041,1.27572,4.37067,0.64583,8.15181,3.40546,-4.32987,0.47394,-3.31817,-6.55783
319,466.18817830085754,396000,-1534.57684,-2508.37334,-2.75778,0.04211,10.31140,455.83460,-2798.52700,-1079.37795,-833.88040,-1198.26612,-1299.56910,-1844.90265,-3.73135,0.12951,-3.41248,-4.09716,0.03645,0.00011,0.03668,0.03623,0.04720,0.00008,0.04729,0.04692,0.06834,0.00019,0.06862,0.06805,0.09165,0.00017,0.09193,0.09134,0.09738,0.00016,0.09769,0.09717,0.09850,0.00008,0.09864,0.09830,0.01276,0.33269,0.78326,-1.02670,293.13307,3.95666,307.13852,282.21045,5.31953,3.68193,39.60563,2.76695,4.20851,1.14711,10.20899,2.65444,7.85703,3.46404,21.08943,2.21539,3341.45994,1594.75518,10541.24707,875.88525,2716.58130,792.22873,5241.25098,1088.20679,-1.14480,0.01662,-1.09744,-1.18096,0.45450,0.00690,0.47459,0.43599,0.15450,0.19997,1.02622,-0.12701,-3.23492,0.13198,-2.97679,-3.62436,6.03994,0.20265,6.55504,5.39983,6.01587,0.22564,6.61751,5.37559,5.98223,0.21010,6.68136,5.52665,5.98050,0.21996,6.69798,5.37239,6.00189,0.21542,6.59525,5.40492,5.99367,0.22578,6.60277,5.37725,6.00235,0.12229,6.30312,5.62608,3.41389,0.09330,3.64074,3.17811,25.11500,3.98005,38.63737,18.26548,-6.33912,1.78631,-3.18145,-16.83136,-0.12793,0.02698,-0.05587,-0.20683,1.32419,0.01620,1.36773,1.28298,4.40038,0.65786,7.39094,3.48164,-4.33817,0.47857,-3.44498,-5.99162
320,456.5749728679657,397200,-1475.26415,-2586.31465,-0.70408,0.12330,10.20739,446.24422,-2945.12876,-798.43465,-751.24343,-1012.64240,-1255.42464,-1978.41318,-3.74299,0.11603,-3.47349,-4.08461,0.03696,0.00015,0.03717,0.03668,0.04742,0.00021,0.04785,0.04714,0.06839,0.00015,0.06879,0.06821,0.09112,0.00012,0.09133,0.09096,0.09779,0.00026,0.09818,0.09729,0.09799,0.00022,0.09843,0.09760,0.08965,0.41029,1.25646,-0.86309,292.61329,3.43670,300.55222,284.33420,4.69175,1.52022,10.45494,2.80371,4.20682,1.25041,9.67734,2.26672,7.06557,3.88621,30.41641,2.70786,2724.86369,857.46134,5091.69287,867.03491,2729.82127,902.89798,5454.37744,672.62762,-1.14706,0.01407,-1.11060,-1.17909,0.45379,0.00562,0.47097,0.43812,0.13617,0.15157,0.85970,-0.13718,-3.24008,0.12949,-2.95988,-3.59696,6.04785,0.21793,6.58951,5.42993,6.06301,0.21156,6.63175,5.52924,6.03437,0.21631,6.81051,5.49351,6.00657,0.23518,6.65361,5.52172,6.03649,0.23840,6.68284,5.40649,5.99785,0.25298,6.61884,5.26175,6.03102,0.15453,6.48570,5.68431,3.41188,0.08656,3.66790,3.20527,24.81524,3.75521,34.96574,16.37891,-6.27634,1.40956,-2.45714,-11.10592,-0.14113,0.02624,-0.07875,-0.21486,1.32442,0.01793,1.37215,1.28057,4.41228,0.60827,7.78279,3.48494,-4.26782,0.50642,-3.49022,-5.85120
